#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,sensor_id
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:30:44.000000001Z,71.06908656752424,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:30:54.000000001Z,71.04175379448652,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:04.000000001Z,71.05517680668655,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:14.000000001Z,71.05449512260884,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:24.000000001Z,71.07174037908486,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:34.000000001Z,71.07099975934963,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:44.000000001Z,71.03098597029538,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:31:54.000000001Z,71.04729660725577,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:04.000000001Z,71.04645586226529,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:14.000000001Z,71.09342951991462,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:24.000000001Z,71.05747134025191,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:34.000000001Z,71.04377849810142,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:44.000000001Z,71.03044247515261,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:32:54.000000001Z,71.0228583984477,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:04.000000001Z,70.99408411142707,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:14.000000001Z,71.00510513762853,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:24.000000001Z,71.02799900130852,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:34.000000001Z,71.00132604975516,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:44.000000001Z,70.97328396097855,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:33:54.000000001Z,70.94545002811171,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:04.000000001Z,70.95678043671865,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:14.000000001Z,70.9899527244006,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:24.000000001Z,71.03160408102598,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:34.000000001Z,71.024537676458,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:44.000000001Z,71.00108659870928,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:34:54.000000001Z,71.02488768545844,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:04.000000001Z,70.98477387290838,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:14.000000001Z,70.94485451047774,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:24.000000001Z,70.9512413411179,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:34.000000001Z,70.97166345072924,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:44.000000001Z,70.99641504658116,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:35:54.000000001Z,70.99098937260094,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:04.000000001Z,70.99561846288266,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:14.000000001Z,71.00549496972046,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:24.000000001Z,70.96798844838993,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:34.000000001Z,71.0151904286569,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:44.000000001Z,70.97024325218493,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:36:54.000000001Z,71.01532494452866,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:04.000000001Z,71.00989824364305,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:14.000000001Z,71.00507494786814,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:24.000000001Z,71.03950109975231,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:34.000000001Z,71.08357891975741,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:44.000000001Z,71.0578999833762,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:37:54.000000001Z,71.03655954688581,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:04.000000001Z,71.01250166985771,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:14.000000001Z,71.00124755492504,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:24.000000001Z,71.04492237606489,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:34.000000001Z,71.02060576568283,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:44.000000001Z,71.00858766185961,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:38:54.000000001Z,71.01038631984812,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:04.000000001Z,71.03626349235608,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:14.000000001Z,71.01213184695382,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:24.000000001Z,70.9872714596456,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:34.000000001Z,71.01668931644006,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:44.000000001Z,71.0629209205266,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:39:54.000000001Z,71.04251628346026,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:04.000000001Z,71.05093863110294,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:14.000000001Z,71.06529028427803,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:24.000000001Z,71.10180164700238,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:34.000000001Z,71.11191270420085,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:44.000000001Z,71.1295023377255,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:40:54.000000001Z,71.10759250026467,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:04.000000001Z,71.0784334578854,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:14.000000001Z,71.05418125225253,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:24.000000001Z,71.07601200008634,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:34.000000001Z,71.09710075279186,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:44.000000001Z,71.1103224304955,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:41:54.000000001Z,71.0781145812125,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:04.000000001Z,71.06574234688262,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:14.000000001Z,71.11425138474621,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:24.000000001Z,71.08359975789777,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:34.000000001Z,71.0640469858498,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:44.000000001Z,71.08662554457928,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:42:54.000000001Z,71.09032434177735,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:04.000000001Z,71.0493132931175,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:14.000000001Z,71.03556507572173,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:24.000000001Z,71.01613515391008,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:34.000000001Z,71.02314198243776,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:44.000000001Z,71.04315410616904,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:43:54.000000001Z,71.05868257870667,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:04.000000001Z,71.04074196048926,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:14.000000001Z,71.07663836674604,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:24.000000001Z,71.05033385136291,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:34.000000001Z,71.00955288934874,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:44.000000001Z,71.01754918521084,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:44:54.000000001Z,71.06462996839383,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:04.000000001Z,71.05688000094115,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:14.000000001Z,71.03203369627744,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:24.000000001Z,71.05400389157751,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:34.000000001Z,71.08737686511076,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:44.000000001Z,71.0830326246513,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:45:54.000000001Z,71.0599491133463,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:04.000000001Z,71.04466552648601,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:14.000000001Z,71.0519204597656,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:24.000000001Z,71.06034951680869,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:34.000000001Z,71.06498651043032,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:44.000000001Z,71.04651730252688,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:46:54.000000001Z,71.03296723447099,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:04.000000001Z,70.98451619605841,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:14.000000001Z,71.0301534704083,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:24.000000001Z,71.0450190381278,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:34.000000001Z,71.06815702976662,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:44.000000001Z,71.06332143258514,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:47:54.000000001Z,71.05647532842939,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:04.000000001Z,71.04573853226685,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:14.000000001Z,71.01686729070043,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:24.000000001Z,71.01817109090749,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:34.000000001Z,71.05258592350751,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:44.000000001Z,71.06677104215193,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:48:54.000000001Z,71.09486661653459,temperature,airSensors,TLM0100
,,1,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:49:04.000000001Z,71.05316452845881,temperature,airSensors,TLM0100
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:04.000000001Z,34.92297856893393,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:14.000000001Z,34.90245115578841,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:24.000000001Z,34.890868858704444,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:34.000000001Z,34.84260302417433,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:44.000000001Z,34.799479013567954,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:49:54.000000001Z,34.84296654214743,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:04.000000001Z,34.88934415076323,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:14.000000001Z,34.91932319344782,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:24.000000001Z,34.929411286438935,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:34.000000001Z,34.92028666038209,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:44.000000001Z,34.96932299126875,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:50:54.000000001Z,34.98114068959761,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:04.000000001Z,35.02894777819823,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:14.000000001Z,35.04966825778725,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:24.000000001Z,35.07374078615314,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:34.000000001Z,35.10819327814106,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:44.000000001Z,35.081543281424345,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:51:54.000000001Z,35.05931731887923,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:04.000000001Z,35.0653440465791,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:14.000000001Z,35.064690161159284,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:24.000000001Z,35.04520072562156,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:34.000000001Z,35.08110352844776,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:44.000000001Z,35.095308890186416,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:52:54.000000001Z,35.124914713145365,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:04.000000001Z,35.08528070935609,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:14.000000001Z,35.12856759458407,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:24.000000001Z,35.152398809597905,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:34.000000001Z,35.10672530090673,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:44.000000001Z,35.097739421300005,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:53:54.000000001Z,35.049258518779446,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:04.000000001Z,35.089297015720476,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:14.000000001Z,35.0780350954774,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:24.000000001Z,35.12800422479557,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:34.000000001Z,35.14759627701938,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:44.000000001Z,35.12263857600295,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:54:54.000000001Z,35.07748540840877,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:04.000000001Z,35.10895923395751,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:14.000000001Z,35.080877577599935,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:24.000000001Z,35.0848317284672,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:34.000000001Z,35.105618414614554,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:44.000000001Z,35.089104063463814,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:55:54.000000001Z,35.13284609818431,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:04.000000001Z,35.14929233022043,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:14.000000001Z,35.150890744826434,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:24.000000001Z,35.14769339989261,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:34.000000001Z,35.15035987415119,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:44.000000001Z,35.185776326475015,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:56:54.000000001Z,35.164884668338544,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:04.000000001Z,35.16270476992773,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:14.000000001Z,35.19004246263923,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:24.000000001Z,35.17100826835096,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:34.000000001Z,35.20036501357523,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:44.000000001Z,35.223136107365484,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:57:54.000000001Z,35.25921143685345,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:04.000000001Z,35.273733717197175,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:14.000000001Z,35.23267014285891,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:24.000000001Z,35.221846002349885,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:34.000000001Z,35.26461431930535,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:44.000000001Z,35.220771700485805,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:58:54.000000001Z,35.180842957497646,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:04.000000001Z,35.165379878835935,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:14.000000001Z,35.207072631120425,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:24.000000001Z,35.214851742961976,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:34.000000001Z,35.207290664559416,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:44.000000001Z,35.24687935877934,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T03:59:54.000000001Z,35.28217567823569,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:00:04.000000001Z,35.32508086907009,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:00:14.000000001Z,35.28421115906251,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:00:24.000000001Z,35.32887222173085,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:00:34.000000001Z,35.36213977472524,humidity,airSensors,TLM0101
,,2,2019-02-27T20:55:22Z,2024-03-02T02:55:22Z,2024-02-28T04:00:44.000000001Z,35.3636784661506,humidity,airSensors,TLM0101
